"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","NUM_COLLISIONS"
"217",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,68.5,66.8,0.791970802919708
"218",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,71.4,68.3,0.784671532846715
"219",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,71.9,67,0.357664233576642
"220",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,71.3,67.8,0.138686131386861
"221",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,65.1,52.1,0.54014598540146
"222",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,64.5,53.4,0.937956204379562
"223",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,62.6,57.6,0.532846715328467
"224",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,70.6,67.3,0.127737226277372
"225",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,71,68.8,0.656934306569343
"226",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,71.1,69.3,0.434306569343066
"227",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70,64.4,0.441605839416058
"228",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,67.2,57.8,0.583941605839416
"229",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,60.7,49.5,0.408759124087591
"230",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,57.6,39.4,0.262773722627737
"231",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,55.2,41.1,0.448905109489051
"232",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,65.4,59.8,0.58029197080292
"233",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,63.1,60.7,0.5
"234",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,60,54.9,0.452554744525547
"235",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,62,60.2,0.295620437956204
"236",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,60.5,54.2,0.0839416058394161
"237",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,58.7,53.2,0.711678832116788
"238",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,57.3,50.9,0.963503649635037
"239",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.6,49.7,0.927007299270073
"240",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,58.7,55.5,0.485401459854015
"241",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54.1,43.8,0.142335766423358
"242",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,54.3,42.2,0.872262773722628
"243",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,59.6,56.6,0.937956204379562
"244",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.9,45.7,0.974452554744526
"245",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,50.5,38.8,0.514598540145985
"246",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,55.2,47.6,0.0109489051094891
"247",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,64.5,59,0.31021897810219
"248",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,63.8,61.6,0.328467153284672
"249",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,65.6,62.5,0.642335766423358
"250",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,60.4,54.3,0.591240875912409
"251",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61.3,58.9,0.470802919708029
"252",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,53.7,35.4,0.124087591240876
"253",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,57.5,41.6,0.266423357664234
"254",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,49.1,29.5,0.240875912408759
"255",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,44.7,28.1,0.751824817518248
"256",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,51,44.8,0.416058394160584
"257",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.1,52.4,0.208029197080292
"258",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,48.3,41.9,0.565693430656934
"259",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,46.2,37.1,0.846715328467153
"260",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,55.9,49.9,0.602189781021898
"261",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,58.8,56.2,0.68978102189781
"262",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,47.8,33.6,0.45985401459854
"263",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,49.9,42.3,0.116788321167883
"264",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,47.4,36.7,0.726277372262774
"265",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,47.2,38.2,0.437956204379562
"266",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,51.6,46.1,0.14963503649635
"267",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,49.4,40.5,0.751824817518248
"268",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,54.9,41,0.602189781021898
"269",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,42.1,25.4,0.375912408759124
"270",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,51.3,36.2,0.0656934306569343
"271",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,54.4,44.6,0.613138686131387
"272",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,54.8,50.1,0.87956204379562
"273",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,54.4,49.5,0.748175182481752
"274",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,48.6,43,0.755474452554745
"275",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,50.1,47.2,0.700729927007299
"276",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,47,42.3,0.105839416058394
"277",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,38.8,23.3,0.671532846715328
"278",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,37.7,21.4,0.967153284671533
"279",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,39.5,26.7,0.536496350364963
"280",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,43.8,38.5,0.91970802919708
"281",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,52.9,51.3,0.839416058394161
"282",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,53.4,49.7,0.854014598540146
"283",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,46.4,32.8,0.693430656934307
"284",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,43.8,28.3,0.335766423357664
"285",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,41.7,31.3,0.77007299270073
"286",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,42.8,37.1,0.5
"287",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,42.7,35.1,0.492700729927007
"288",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,36.6,19.2,0.733576642335766
"289",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,28.2,9.9,0.200729927007299
"290",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,29.9,13.3,0.0802919708029197
"291",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,43.6,40.4,0.602189781021898
"292",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,39.7,26.9,0.474452554744526
"293",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,41.2,31.1,0.68978102189781
"294",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,29.8,14,0.908759124087591
"295",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,36.2,31.3,0.448905109489051
"296",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,49.8,48,0.0766423357664234
"297",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,35.3,22.9,0.81021897810219
"298",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,34.8,25.3,0.799270072992701
"299",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,38.8,29,0.642335766423358
"300",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,38.9,32.3,0.72992700729927
"301",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,39,28.8,0.700729927007299
"302",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,44.1,39.3,0.197080291970803
"303",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,49.8,46.9,0.251824817518248
"304",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,39.1,26.8,0.167883211678832
"305",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,37.3,29.4,0.153284671532847
"306",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,40.4,29.9,0.302919708029197
"307",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.3,40.7,0.578754578754579
"308",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46.5,43.7,0.326007326007326
"309",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,36.4,19.7,0.186813186813187
"310",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,31.7,25.8,0.362637362637363
"311",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,18.3,5.7,0.615384615384615
"312",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,35.6,26.3,0.351648351648352
"313",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,45,40.9,0.468864468864469
"314",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,47.8,45.5,0.531135531135531
"315",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,46.8,37.5,0.377289377289377
"316",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,40,30.9,0.571428571428571
"317",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.6,38.5,0.175824175824176
"318",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,40.7,36.9,0.399267399267399
"319",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,39.9,32.5,0.380952380952381
"320",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,40.9,34.4,0.608058608058608
"321",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,48.9,46.9,0.230769230769231
"322",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.1,35.1,0.274725274725275
"323",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44.3,39.9,0.227106227106227
"324",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,42.1,29.8,0.3003663003663
"325",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.7,23.1,0
"326",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,34,23.1,0.161172161172161
"327",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,28.1,14.6,0.256410256410256
"328",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,38.7,31.3,0.267399267399267
"329",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,37.7,24.2,0.311355311355311
"330",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,30.9,14,0.395604395604396
"331",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,28.4,10.8,0.146520146520147
"332",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,37.5,21,0.241758241758242
"333",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,38.1,32.2,0.457875457875458
"334",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46.2,43.9,0.63003663003663
"335",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,38.1,33.3,0.021978021978022
"336",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,21,9.1,0.758241758241758
"337",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,32,24.7,0.0366300366300366
"338",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,35.9,30.3,0.516483516483517
"339",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,30.1,19.1,0.684981684981685
"340",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,36.6,32.7,0.373626373626374
"341",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,36.1,28.8,0.553113553113553
"342",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,31.8,17.3,0.655677655677656
"343",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,37,26.6,0.252747252747253
"344",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44,41.7,0.293040293040293
"345",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.5,44.3,0.571428571428571
"346",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,49.8,46.6,0.263736263736264
"347",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,39.1,25.5,0.142857142857143
"348",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.2,39.9,0.32967032967033
"349",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,47.4,45.8,0.256410256410256
"350",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,47.8,36.9,0.556776556776557
"351",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,33.2,8.8,0.893772893772894
"352",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,22.9,0.1,0.128205128205128
"353",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,28.9,11.2,0.428571428571429
"354",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,36.7,27.5,0.498168498168498
"355",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,45.9,42.6,0.395604395604396
"356",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,45.9,34.3,0.600732600732601
"357",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,35.5,26.4,0.406593406593407
"358",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,22.5,7.2,0.172161172161172
"359",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,20,2.6,0.0549450549450549
"360",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,29.8,20.7,0.545787545787546
"361",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,33,13.4,0.934065934065934
"362",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,34.7,23.9,0.010989010989011
"363",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,36,32.2,0.179487179487179
"364",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,39.2,26.3,0.912087912087912
"365",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,39.9,26.4,0.494505494505495
"366",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,38.6,20.9,0.424908424908425
"367",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,26.4,1.5,0.73992673992674
"368",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,35.3,21.9,0.56043956043956
"369",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,42.9,36.8,0.256410256410256
"370",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,42,38.3,0.468864468864469
"371",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,40.7,38.5,0.333333333333333
"372",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,41.9,37.1,0.626373626373626
"373",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,40,25.9,0.505494505494505
"374",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,37.6,30.7,0.923076923076923
"375",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,39.8,36.9,0.32967032967033
"376",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,39.7,33,0.0476190476190476
"377",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,43,31.7,0.531135531135531
"378",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42.9,38,0.355311355311355
"379",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,42.6,38.4,0.315018315018315
"380",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,41.9,38.5,0.776556776556777
"381",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.8,42.6,0.706959706959707
"382",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,43.9,30.6,0.461538461538462
"383",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,46.3,30.9,0.146520146520147
"384",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46.9,39.6,0.487179487179487
"385",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,49.8,44,0.0659340659340659
"386",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,49.1,45.1,0.142857142857143
"387",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,49.8,38.5,0.326007326007326
"388",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.5,34.1,0.0512820512820513
"389",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,47.8,39.2,0.0549450549450549
"390",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.7,32.2,0.289377289377289
"391",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,47.5,44.1,0.47985347985348
"392",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,45.7,43.4,0.692307692307692
"393",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,46.7,44.5,0.183150183150183
"394",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,46.5,39.5,0.0586080586080586
"395",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46.6,42.4,0.146520146520147
"396",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,49.7,46.6,0.813186813186813
"397",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,53.1,51.8,0.472527472527473
"398",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,52.9,50.7,0.684981684981685
"399",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,54.2,51.6,0.586080586080586
"400",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,49.3,45.3,0.505494505494505
"401",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,55.4,53.4,0.886446886446886
"402",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,54.7,44.3,0.78021978021978
"403",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,51.5,34.8,0.732600732600733
"404",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,55.1,54.1,0.673992673992674
"405",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,52.5,48.9,0.0476190476190476
"406",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,50,41.3,0.501831501831502
"407",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,48.3,34.9,0.549450549450549
"408",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,48.7,38.4,0.611721611721612
"409",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,49.5,42,0.677655677655678
"410",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,47.9,41.7,0.666666666666667
"411",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,50.4,47.9,0.483516483516484
"412",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,51.1,43.8,0.835164835164835
"413",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,57.5,46.9,0.706959706959707
"414",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,57.9,50.2,0.923076923076923
"415",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,56.3,41.6,0.406593406593407
"416",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,52.7,37.3,0.428571428571429
"417",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,51.4,40.5,0.798534798534799
"418",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,56.8,52.3,0.578754578754579
"419",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,53.9,49.6,0.512820512820513
"420",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,53.8,51.1,0.882783882783883
"421",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,53.5,49.6,0.534798534798535
"422",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,55.4,53.1,0.615384615384615
"423",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,55.7,53.8,0.56043956043956
"424",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,58.2,48.2,0.864468864468865
"425",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,56.9,47.9,0.498168498168498
"426",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,56.6,54.5,0.567765567765568
"427",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,52.4,50.5,0.582417582417582
"428",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,54.5,47.5,0.637362637362637
"429",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,52.7,45.2,0.582417582417582
"430",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,57.6,52.7,0.985347985347985
"431",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,60.4,54.5,0.600732600732601
"432",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,61.5,55.8,0.736263736263736
"433",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.1,51.6,0.926739926739927
"434",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,57.2,45.8,0.989010989010989
"435",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,59.8,52.9,0.571428571428571
"436",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,61.7,59.4,0.56043956043956
"437",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,63.8,62.5,0.336996336996337
"438",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,62.6,61.8,0.89010989010989
"439",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.2,65.1,0.923076923076923
"440",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.8,60.1,0.326007326007326
"441",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,66.7,59.2,0.615384615384615
"442",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,64.3,61.6,0.937728937728938
"443",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,65.4,58,0.838827838827839
"444",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,65.6,62.6,0.974358974358974
"445",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.9,63.7,0.901098901098901
"446",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,66.3,0.344322344322344
"447",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.7,67.4,0.131868131868132
"448",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,70.9,66.1,0.424908424908425
